T,Strike,Type,Market_Price,SSVI_Price,Error_USD
0.4569195443207747,35000.0,call,38579.949375,38536.61617398977,-43.333201010224
0.4569195443207747,35000.0,put,418.1615625,399.1140268710767,-19.0475356289233
0.4569195443207747,40000.0,call,33852.905625,33882.24204353107,29.336418531071104
0.4569195443207747,40000.0,put,654.5137500000001,685.6324468239873,31.118696823987193
0.4569195443207747,45000.0,call,29307.671250000003,29367.64571982873,59.974469828728616
0.4569195443207747,45000.0,put,1018.1325,1111.9286735332735,93.79617353327342
0.4569195443207747,50000.0,call,24871.5225,25038.12475635719,166.60225635718962
0.4569195443207747,50000.0,put,1545.3796874999998,1723.3002604733338,177.92057297333395
0.4569195443207747,55000.0,call,20726.26875,20947.803948365443,221.53519836544365
0.4569195443207747,55000.0,put,2363.521875,2573.872002893204,210.350127893204
0.4569195443207747,56000.0,call,19962.669375,20163.795115704095,201.12574070409391
0.4569195443207747,56000.0,put,2581.6931250000002,2778.041680314178,196.3485553141777
0.4569195443207747,58000.0,call,18399.10875,18634.001108618693,234.89235861869383
0.4569195443207747,58000.0,put,3018.035625,3224.6046933934285,206.56906839342855
0.4569195443207747,60000.0,call,16944.633749999997,17158.744819731895,214.11106973189817
0.4569195443207747,60000.0,put,3527.1018750000003,3725.7054246712632,198.60354967126295
0.4569195443207747,62000.0,call,15544.7015625,15742.31361330812,197.61205080812033
0.4569195443207747,62000.0,put,4108.891875,4285.631238412134,176.73936341213357
0.4569195443207747,64000.0,call,14217.493125,14388.897580072044,171.40445507204277
0.4569195443207747,64000.0,put,4745.2246875,4908.572225340711,163.34753784071108
0.4569195443207747,65000.0,call,13581.1603125,13737.071312659653,155.91100015965276
0.4569195443207747,65000.0,put,5108.843437500001,5244.9244680106385,136.0810305106379
0.4569195443207747,66000.0,call,12963.008437499999,13102.458598682308,139.45016118230888
0.4569195443207747,66000.0,put,5472.4621875,5598.490264115619,126.02807661561837
0.4569195443207747,68000.0,call,11817.609375,11886.577378873772,68.96800387377152
0.4569195443207747,68000.0,put,6272.4234375,6358.966064471733,86.54262697173363
0.4569195443207747,70000.0,call,10708.5721875,10744.28589561762,35.71370811762063
0.4569195443207747,70000.0,put,7126.927500000001,7193.031601380233,66.10410138023235
0.4569195443207747,72000.0,call,9654.0778125,9677.897622954959,23.819810454959224
0.4569195443207747,72000.0,put,8054.1553125,8103.000348882211,48.84503638221122
0.4569195443207747,74000.0,call,8708.6690625,8688.852460557653,-19.816601942346097
0.4569195443207747,74000.0,put,9072.2878125,9090.31220664956,18.024394149559157
0.4569195443207747,75000.0,call,8235.9646875,8223.51385807967,-12.450829420329683
0.4569195443207747,75000.0,put,9617.715937500001,9613.152114253891,-4.563823246109678
0.4569195443207747,76000.0,call,7799.6221875,7777.59571573701,-22.026471762989786
0.4569195443207747,76000.0,put,10163.144062500001,10155.41248199356,-7.731580506440878
0.4569195443207747,78000.0,call,6963.2990625,6943.5095015693005,-19.789560930699736
0.4569195443207747,78000.0,put,11326.7240625,11297.68328799049,-29.040774509508992
0.4569195443207747,80000.0,call,6217.880625,6184.909700164571,-32.97092483542838
0.4569195443207747,80000.0,put,12563.027812499999,12515.440506750412,-47.58730574958645
0.4569195443207747,82000.0,call,5545.185937499999,5499.112788736438,-46.07314876356122
0.4569195443207747,82000.0,put,13853.874375,13806.000615486926,-47.87375951307331
0.4569195443207747,84000.0,call,4945.215,4882.566303699972,-62.64869630002795
0.4569195443207747,84000.0,put,15235.625625,15165.811150615096,-69.81447438490432
0.4569195443207747,85000.0,call,4654.32,4598.957493875907,-55.36250612409276
0.4569195443207747,85000.0,put,15908.3203125,15870.38085087335,-37.93946162665088
0.4569195443207747,86000.0,call,4381.6059374999995,4331.027279325532,-50.57865817446782
0.4569195443207747,86000.0,put,16617.376874999998,16590.629146405314,-26.747728594684304
0.4569195443207747,88000.0,call,3890.720625,3839.7671010379418,-50.95352396205817
0.4569195443207747,90000.0,call,3436.1971875,3403.7800520881974,-32.41713541180252
0.4569195443207747,90000.0,put,19617.231562500005,19616.095959497252,-1.1356030027527595
0.4569195443207747,92000.0,call,3036.2165625000002,3017.9760043658353,-18.240558134164985
0.4569195443207747,94000.0,call,2690.77875,2677.3436258817546,-13.435124118245312
0.4569195443207747,95000.0,call,2508.969375,2522.454301988244,13.484926988243842
0.4569195443207747,95000.0,put,23671.580625000002,23675.662759808933,4.082134808930277
0.4569195443207747,96000.0,call,2363.521875,2377.0771944076478,13.555319407647858
0.4569195443207747,100000.0,call,1854.455625,1879.949764768222,25.494139768221885
0.4569195443207747,100000.0,put,27907.739062500004,27974.05077300052,66.31171050051489
0.4569195443207747,105000.0,call,1381.75125,1412.93457771447,31.183327714469897
0.4569195443207747,105000.0,put,32380.249687500003,32447.928136358387,67.67844885838349
0.4569195443207747,110000.0,call,1018.1325,1072.4509746278527,54.31847462785265
0.4569195443207747,115000.0,call,763.5993749999999,822.5332582884803,58.93388328848039
0.4569195443207747,120000.0,call,581.79,637.460808103473,55.670808103473064
0.4569195443207747,125000.0,call,472.704375,499.05235447090854,26.347979470908513
0.4569195443207747,130000.0,call,374.5273125,394.4849168706746,19.95760437067463
0.4569195443207747,135000.0,call,298.16737500000005,314.684310479101,16.516935479100937
0.4569195443207747,140000.0,call,243.62456249999997,253.18681619997915,9.56225369997918
0.4569195443207747,145000.0,call,199.9903125,205.34964178112273,5.35932928112274
0.4569195443207747,150000.0,call,170.90081249999997,167.80710025659914,-3.09371224340083
0.7062346128139254,30000.0,call,43961.506875,43836.40744352326,-125.09943147673766
0.7062346128139254,30000.0,put,545.428125,525.6404510931263,-19.787673906873692
0.7062346128139254,35000.0,call,39398.0915625,39289.72829935308,-108.36326314691541
0.7062346128139254,35000.0,put,872.6850000000001,881.1251415179286,8.44014151792851
0.7062346128139254,40000.0,call,34907.4,34890.62943626796,-16.77056373203959
0.7062346128139254,40000.0,put,1345.389375,1384.1901130277784,38.80073802777838
0.7062346128139254,45000.0,call,30634.8796875,30672.941313400792,38.061625900791114
0.7062346128139254,45000.0,put,1927.179375,2068.665824755587,141.48644975558705
0.7062346128139254,50000.0,call,26562.3496875,26673.0347983533,110.68511085330101
0.7062346128139254,50000.0,put,2745.3215625,2970.9231443030785,225.60158180307872
0.7062346128139254,54000.0,call,23507.952187500003,23655.223676207643,147.27148870763995
0.7062346128139254,54000.0,put,3618.0065625,3874.8430898333972,256.83652733339704
0.7062346128139254,55000.0,call,22762.53375,22928.564814480444,166.0310644804449
0.7062346128139254,55000.0,put,3854.35875,4128.616995025193,274.25824502519345
0.7062346128139254,56000.0,call,22053.4771875,22213.60638946972,160.12920196972118
0.7062346128139254,56000.0,put,4127.0728125000005,4394.09133693347,267.0185244334698
0.7062346128139254,58000.0,call,20653.545000000002,20819.9089804081,166.36398040809945
0.7062346128139254,58000.0,put,4672.5009375,4961.2594617098475,288.75852420984756
0.7062346128139254,60000.0,call,19308.155625,19476.283148636103,168.12752363610343
0.7062346128139254,60000.0,put,5290.6528124999995,5578.4991637758285,287.84635127582897
0.7062346128139254,62000.0,call,18035.49,18184.714880847365,149.22488084736324
0.7062346128139254,62000.0,put,5981.5284375,6247.796429825088,266.267992325088
0.7062346128139254,64000.0,call,16799.186250000002,16946.979444022356,147.79319402235342
0.7062346128139254,64000.0,put,6726.946875,6970.926526838073,243.97965183807355
0.7062346128139254,65000.0,call,16217.39625,16348.784925517342,131.38867551734256
0.7062346128139254,65000.0,put,7126.927500000001,7353.164775252051,226.2372752520505
0.7062346128139254,66000.0,call,15653.7871875,15764.595692022493,110.80850452249251
0.7062346128139254,66000.0,put,7526.908125,7749.408308676193,222.50018367619305
0.7062346128139254,68000.0,call,14544.75,14638.781818751711,94.0318187517114
